msno,date,predict,actual
JmgKTXFqIgi7n/l+M5FyttXO/25bz3JZwiTJBmp42V8=,2016-10-01,0,0
Jn80i8h27uyYdl96Fin5JWRsjtVQ57PpnxFsfXi1Vvc=,2016-10-01,0,0
Jndl4jAST8OazIeV0GmtGqtWSF4wC1O1/xzSTavhudU=,2016-10-01,1,1
JoKjK9ZHcXZ4+kf4BQD6HwRkfXILlie7XOvNbaJMr6g=,2016-10-01,0,0
JobjCg8NbmR2Z669OabDxFU0n/4cAMGRfJqi4kjldzI=,2016-10-01,0,0
JpQ+pGxcjoyIRJYlVOOUGkNk1q+yY0/58Zea7o5b70M=,2016-10-01,0,0
Jpxo4WbX1AlFmw/mMJUs6SBBwznxl3YwQ2iM1ACnEgo=,2016-10-01,0,0
Jq4m1NiWNByIqAh31HMJDg2N2ZFOQeFrE+tsifumzU4=,2016-10-01,0,0
JrlQEC3ctD+Pvx7q/Me5b1k7wNWITvPLbtQPYQBr/bI=,2016-10-01,0,0
JrxorIBznsoAcF+llHL0Qq0iV7aqi/cqBv/932feoNE=,2016-10-01,0,0
JtCBAVIqtUYbTe1fsjbjF6dVMir6Aj36sDPtptBzf4A=,2016-10-01,0,0
Jtnf4MMH2mX4gLESxABmSAOO+fHMHdsYM6e0MKj7idU=,2016-10-01,0,0
JtoZnJdj0WBGtXV1DbgH42Pa1J4btg8Doax4Df/DYWM=,2016-10-01,0,0
Ju816GSsFfldVatYT0bhdWXdSloab8TvaoJhbEyoHYA=,2016-10-01,0,0
JuJLA7q9BTAcHOgwI/yM1u7E4L134jBVQIFVlCEsXVU=,2016-10-01,0,0
JuYj31yeThyHcpezCabPZhn649MCqV4QvhJFcxEHY3Y=,2016-10-01,0,0
JufCsytK555zEW7H9ubyNj1P2IKcQSl56ZESCJuzL+Q=,2016-10-01,0,0
JuoSYhr0wfZLuSe26PTHN0Z2ddvboUyhrl6v2RHmr6I=,2016-10-01,0,0
JvEhu3HFhytIbXDwJKvshg8fLP1vkecVpuriiGbA6Kc=,2016-10-01,0,0
JvXLpvQ3CjdZsuMsVLdidlAQLGWRDVA6L7CplPQ3MOo=,2016-10-01,0,0
Jves5E8HZcmkvGYVlIMyL2Cmovi3Q4TshmAAxMO11Ts=,2016-10-01,0,0
JvjZ2i9AUnGlM2RRNNwnWoY8NgdsVrMWVYVs8oGGbsY=,2016-10-01,0,0
JwGoOfwL4zPSBYB4GBL7Qh+ohf/qG18KDvN8J5hiU74=,2016-10-01,0,0
JwtiR7UoPpKiGQfrO1OUHbC16LaIO0C0mzql0Vtx55E=,2016-10-01,0,0
Jy5rZnma7RxioSzrA13MKweYrwZNkfqfxqr8Z/E1N7A=,2016-10-01,0,0
Jy7VNRnEBMLTl94dCcB0q8GU+XZMO7VhSZAonQZNiYY=,2016-10-01,0,0
JyuTYeJuOnqY+HbYP6XByrP47TmxZSGKRDdoxxPQaeA=,2016-10-01,0,0
Jz/16JSAVyE7AaaDaQm1S0FuAIzxzlPmCNtkC53bbLw=,2016-10-01,0,0
JzDByu7nyj4fL6RXv/9u+YGLuPDZYmqDSzMON6M0CDE=,2016-10-01,0,0
Jzu029RmbX2ZlKZvBK+FnDwfgX/XzvV3tqQusjoRVOY=,2016-10-01,0,0
Jzu94doipGKp0rOJWAoPbCKzumZtRxf776ZkU9CdVyE=,2016-10-01,0,0
K+hb3yD+kLHWXsZA6xVs6hwTPbqFQjH9uO4W95OnuiY=,2016-10-01,0,0
K+q0ej6lD4mOB95xo8bxpTP1TIcomrIU421aFMf6qI8=,2016-10-01,1,1
K/CVDht5gebtDekfzTTzWAsZUYRBxu7BcIrXEbmtgHg=,2016-10-01,0,0
K/PRbxZDCh06KehSKm4z16yiWjJoKK8gEu8++a01d4U=,2016-10-01,0,0
K/VIClRk/7feAZ56LOPj+9cKcxm+L7yfONjtD1xxxBk=,2016-10-01,0,0
K/tqyYJPoAjz1e/KkZUNQrT5js73HR8KauSoYv9F4fc=,2016-10-01,0,0
K0+uonX32zf+yeQMvECeOE6QIDqPMmxgGubf2YVNNaM=,2016-10-01,0,0
K0JTwgW/AAKufxaOLqCvcA5zsTyFmRWB6jDF1gnCvpY=,2016-10-01,0,0
K0QSBK4ZxN+B/SsenYH+SFYsSZ7cPGFrYSRDS/KHnMw=,2016-10-01,0,0
K0fruBgcWkm47ke+nFDfkp+bwd3nBbCAQCKLOW0R1Rs=,2016-10-01,0,0
K0s1cadQSCJeu16SARAS4AnfZmYrhjNrvNIoYMQIGwk=,2016-10-01,0,0
K1Y9z8HKePgJDf4n0KdC025yqJWpIY7cu/7ad+tSVxE=,2016-10-01,0,0
K1k3iL+o/rGQl4ERZbW9bhRrzwTf2/F4LCdTxxRyI54=,2016-10-01,0,0
K24CmK+2Bg3d6iKpHZNDcdOg6nTakMcDflkd4k67JIU=,2016-10-01,0,0
K2F1GVlkcKa3UVTDRvCqh04rVUv2yjMpGM9T5UtEcwM=,2016-10-01,1,1
K2N9dAhoX4bvOJFRRtHSpgK1F+64AWDRS7emv0t3jOo=,2016-10-01,0,0
K2OjGtQqRzvtjhd4u6RpL+ftyHiaO0+U23RvSHeZvz0=,2016-10-01,0,0
K2UdJfT5Y9g/Wxa81+gAtVJ5UoFmjMABkW3ws6IXU0s=,2016-10-01,0,0
K2Z6OniT/oVE2cYgz3Pw1yQddr0pzm6vrn7UQCUQ0OM=,2016-10-01,0,0
K2v8YM1R1KOHSmS0Y6ypQ+P5lSaxjaBPyF7TxWD0niQ=,2016-10-01,0,0
K33fzI/HcCw5IYsySF8BmsCdFUXffjlJIjwBh/awITg=,2016-10-01,0,0
K40BJ9PQOVRTcW767+aGGsSHjtohnw1p7LZJABdKiTc=,2016-10-01,0,0
K4WokwSDk7KpYMJ8DI6pIDxUB7EZBJ/8ru/u3j1DLqE=,2016-10-01,0,0
K4jsq4nmgZsA3n92p/mvmzxklZDznCFtBJkiGoDKwfg=,2016-10-01,0,0
K4t3tgnjJiIJ9sFivvxzmYrj5tbTi/QemzAyVRXVeXw=,2016-10-01,0,0
K5/t1YNXxUtdrFq/vJelhutyz3PTpfRxa2XQbfXemvA=,2016-10-01,0,0
K57/HUgnZUr/FZwR/MzHk3ebz3KyUZj8jXR+oc5yWXI=,2016-10-01,0,0
K5NYMH0L1VQwFAavzR2deTYkM9dU6rTRMBeOgwnSqK0=,2016-10-01,0,0
K5kl9G/4G+374luqzoZqyQie18L+jhusqTwyVmbBZ4I=,2016-10-01,0,0
K6TI4pJ4qeEN4Z7U3GXO7Cg1lF7vy7mskk1dfSp/Wq4=,2016-10-01,0,0
K6UPJs+YGI/BYjmN+9V9KatxQLVfNsa0OQ78qC42IYo=,2016-10-01,0,0
K7fn809wVOvgRKPqvXfWjlRez4zl1f+0amjEwXDdzvU=,2016-10-01,0,0
K82aheI6GuZKXiuDDQ4uo5KHS2Pk+wqGIaS8S4eM1t8=,2016-10-01,0,0
K8E8YgRmRGyeBVKmiN3uckdbya0OVBuZoMeR5uXea1M=,2016-10-01,0,0
K8sbZW5S+0AicWw76Ax88ByweoVvhK38AbmSzE9BpUA=,2016-10-01,0,0
K9aaVMWbVRNiGWCjwNrb/Z9Y+uc4KFns7Ro85ZXD7KE=,2016-10-01,0,0
KAAfxNK8M3Tt04EpMz8o6DfHhzJ9/lGht8dn1DXzEWc=,2016-10-01,0,0
KB1EVv/qfIwgaW/X4nrUSxkHSyh+5wkNtKuUlhAp4K4=,2016-10-01,0,0
KBHU7rS0L0/hY9DCPHGkgiqTfi7SkxcXaNHGeROHvmA=,2016-10-01,0,0
KBWaT3qLfbOakWb1e30RaEYkMOvgaTWwwf+ErS/jWIE=,2016-10-01,0,0
KBd4o83USSQa/Kh2Qr4f+GtPwDj7bg/B1YB264GXkF8=,2016-10-01,0,0
KBv+YSVXPHfY5uHIk/bZUqdTYYDTBdwtm33YJ3f7Rsc=,2016-10-01,0,0
KCNgaHMruRewe49cqO2P14lqrj53OEg8JBQ1ybwfwZs=,2016-10-01,0,0
KCZFmpDJzj16z9TKBJ+ARLXW8A+IVaHFWWauvvEl0gw=,2016-10-01,0,0
KCu3KF7qDy1XL1Be3X3e9LHZshWMu6DtK8c5U21rZnc=,2016-10-01,0,0
KDPLHLNvEiPun2/DC6xdaNjQAU7zAXLABoi+wqVpIEw=,2016-10-01,0,0
KDPwsfJRK+fpDJUiLcMT1zjf7DA7KzCbVZhe5ZezOtA=,2016-10-01,0,0
KDpn1Yy1k3gWNnk2dPPyWuXRGUL+MiEcpEaZzVFkH8c=,2016-10-01,1,0
KF2BF9fhp8nnNufdDhcbsylAMoObQrSWW8r0sn3Euh8=,2016-10-01,0,0
KFOIuaHhUnaIpk0/5oKyYwf5hxeY0T41EPV2vss5Wws=,2016-10-01,0,0
KGSssqcnprTvMwhCAhyeqoJkeWX1q6/omUp58YpyxTc=,2016-10-01,0,0
KGe5snbS7qv85bwoAe4qo+4c0XlFUkv25CfxCA38BRQ=,2016-10-01,0,0
KGeozfivAu19PfOWoo7fgFz8dXHLGnrG+vToM7qyn3o=,2016-10-01,0,0
KH5azFWplQrcJbsnyRpupBJg/nmxrS+W1E3SkpbpX7U=,2016-10-01,0,0
KHEM7li/OskkPCOWlyykl/fQzhHdQM92ZmOvmLY0X6s=,2016-10-01,0,0
KHXHUzFDD1Fe3gnIj7yNxVUsTPwzojTgraq4MydNmi0=,2016-10-01,0,0
KHabs9Pafk6wJ/Mmtzi9SsVG8U1twm8PtI6qZvY7xyI=,2016-10-01,0,0
KHrgiw7tojBht8IiDx6v0Bp15AiTjPqU3OjMoqo+Mh8=,2016-10-01,0,0
KIl3TJa947nZrS7S4gI85WCNXOgIHfPnRyrgb6sQQFw=,2016-10-01,0,0
KIzOZ9f0rs5K7rT60MlbxRAOPyc2kLp/2mI92ytlK2E=,2016-10-01,1,0
KJGUnhayx2/EgPY3DKDs0ogxy9uZk+3VpxCvDXOcPa4=,2016-10-01,0,0
KJNZd/zDsmgyLLmnVr3F9jwm1/orlB9A+Ze06R8WY2c=,2016-10-01,0,0
KLT8JSjhXllCK2peVTSKmJFivPzuAaZ7wArxgFgSVTU=,2016-10-01,0,0
KMH6dKc45pl5buj/bhoi6xyWh0nsraQBeaDC9deA21Y=,2016-10-01,0,0
KMliA4sQaFqZSXCjrUUS/Qvvo6Kvbd8mWkLbiEufvJY=,2016-10-01,0,0
KN0e5pqbJFj6wLI/r9PDgPoCBR+5wJr6not0tlvVA2g=,2016-10-01,0,0
KNHpCNhs7Z2yB7+o9esRVBnXPk2J35L7eKgivV9Hsfw=,2016-10-01,0,0
KNYrubn0dg7PnpEaY0wlBTju4EH0nHMvaHYHkIFJ6Jo=,2016-10-01,0,0
KOAjLCfsmd1MRMj2SSZOXUyMd5DXh45phwGoHZDLmQE=,2016-10-01,0,0
KOKlisCYTnEwKy9eAXIcuG2YaWRrIGt4GJ2mn/fWyGI=,2016-10-01,0,0
KOtasbpGYI6BuLvxx2TVdf/eBL10MWR2qRDs2tVxW9o=,2016-10-01,0,0
KPO6KGbJG2XmyqVKVP15raGvyKiXGNeEOttOuLhH3KQ=,2016-10-01,0,0
KPQPKyR5leWPhckG9cfrZbiPeJqAeRNFRz+2l+cJ6lg=,2016-10-01,0,0
KPjnNWzTOPj+NJSsaJ5SV05wlCSTkfimrmJxLDjXybY=,2016-10-01,0,0
KPuea2uxm85V0PzrctR38O/gFwsIGap7YYv/h+QG87M=,2016-10-01,0,0
KQ+eVm9oJUIZGAnHTqAqseQ3a92KROvVmRHscWEZvoI=,2016-10-01,0,0
KQ3pyHKSOcgm/ZxAb8NnjpuJH/s4D0uNt81N3X66pLo=,2016-10-01,0,0
KQChsHhR1fUTZzE2Yw5Fe95WM2sYw1H8nqtjI1pn8B4=,2016-10-01,0,0
KQPcxZAacgKihzhgcKrALXZSGDEv3cIsPoB/z6edI7w=,2016-10-01,0,0
KQuOGXYq9xJTQkPkHNObyCeDhzCLPmdkoQTisA1qrkg=,2016-10-01,0,0
KRzReZiticJXtCB7IiFgHo2ozwAGHgtPIw05njnroWQ=,2016-10-01,0,0
KSH12TGtmEXU830CVTrbCFYcvl9Rwf5ySaMdqfZqUN4=,2016-10-01,0,0
KSRQweN8aQSMqbCBR2z9k/ceaiw/yULOFXUiudFHycU=,2016-10-01,0,0
KSXNMeirFxY0ixemRy/n5M6vXSvPnupFbt0BG1VbgTQ=,2016-10-01,0,0
KTFvRZRgQ3J5ru86YwDbVNqu2WyI33oR/qrNQT7qHvg=,2016-10-01,0,0
KTd1v661EJJOh9vdQ9JeM9YX21frzwaFfkq5GBbLTro=,2016-10-01,1,0
KUbhB3QpNa8bPCkY8C70YvWBsyXq0Krmx6Buh8EhkEw=,2016-10-01,0,0
KUoFGcpdGLCOCNfahl+CgLUEjrdyb/1NFTMioiumaXs=,2016-10-01,1,0
KV1TfBarX/laMnP5872XfxqnjvQUDgw4eRcPHAqYoNM=,2016-10-01,0,0
KVLP8E5uldIEW1Ln7JbRF4PBt5X4gEujEPXDiOXPyfY=,2016-10-01,0,0
KWw385+zYi84DGzQHtJjNw1MjbRTn/zlE+idwzDj0tY=,2016-10-01,0,0
KX+m944QVIvpmJ5WqQrRqATAUW8EfED0PVU3GKMJLU0=,2016-10-01,0,0
KX/1Ebt03xVzkB5+8RuoV+W7be5HFe5R6d9rpH+yrEI=,2016-10-01,0,0
KX9tWHwW8/1DWYgoVx6rtOfxdrzLaUMZu4tkbM4zC/o=,2016-10-01,1,1
KXAnBKM5VjDSzaY8EPYTnmQ8HQA5n5l4baFvRaDG7bk=,2016-10-01,1,1
KXTZsRmGGxMf8L7geR432iiLzn/GdbTlDmXrILAj7SY=,2016-10-01,0,0
KXnj78z2kcDLpVTowywOJsoD8E2mmR6w48Zn0PAFy9A=,2016-10-01,0,0
KYVUFFy0q5xp9goCWgmg26yxRxrOwupdaUXUyF/4S0c=,2016-10-01,0,0
KYXKcJ3hiNNLckx7rdyzkxsS47ZqRWD8dCzzEi6R1+8=,2016-10-01,1,1
KZrMC/w8bIjPB5WK1wyMeDDe/OktZf2458fiZ5CKTlQ=,2016-10-01,0,0
Ka7FuZL+9rU5PP6hum8SjkHsuKMGkuqInJLODaO7a1I=,2016-10-01,0,0
Kat2lllslKts2g8RIiHY3ZzembNmiIVtittZUSfpaxU=,2016-10-01,0,0
Kb+2zf1vNoY9bj11i00ixxaOHkrtQ6h8EWDVC54TULY=,2016-10-01,0,0
KbSXhaZiw+9Ro+KM8/RDXixfxxdeCICYZKowQaDkUNY=,2016-10-01,0,0
Kc/c7H44HF+pyz0KMsc8nC30frAa1ftJRpt+ZE0CunU=,2016-10-01,0,0
KcGtHbj8iyvbzU5xd0j04BZKbugDSRqwQzPKc4Fe3iU=,2016-10-01,0,0
KcNHqILbqM2yDYIrqNBoaWEz22MpI+ckhoe5A3RoXFQ=,2016-10-01,0,0
KcXZVufNEDhEAUB0fgd14IesIYqbj8TygIR+bMLo4Yw=,2016-10-01,0,0
KdSiOm27LHBI4QoOS54NifzP0ESSKt3P1AJBDECysC8=,2016-10-01,0,0
Ke7yjVt+9F3z4a22zm76RUfi8YgaMYtinWAsr39oFyM=,2016-10-01,0,0
Kf8u9RHpR7mHD1wUFnn0eOFL+JPBqn0Dqd2YhTN+K+4=,2016-10-01,0,0
KfM3t9Y8EOyQ3BbPwPFYvI3tZJpIMr+bPgt2DF1ygPE=,2016-10-01,0,0
KfOZ0EFq5qmhnchcNdhSiqauhCuUGsvnkEDQgPKNZLs=,2016-10-01,0,0
KgFFAyLJnn0VLT1UIdi1OAA22wvxGQ8rEHRZSf8nIfI=,2016-10-01,1,1
KgWimGPUwMA4dWDajUbGh4h8oE+a6dOjLMTRkkMcxSE=,2016-10-01,1,0
KhWXwpfpiO3Y5dMxgO9mMs9+XUp5l9CeEy24LPYLEho=,2016-10-01,0,0
Ki1SjH2f3lL59HPOvdR2JDyCXFv4dmbRgfMIvUNxeFY=,2016-10-01,0,0
Kjj1MgXk3ZYxO904ZC1feHqkuOkSYyXO8AoPbwJtzuk=,2016-10-01,0,0
KjlgW3D3pIEWAxS/2Tez4ZqGcTfueDJa8rPe7nJrSkM=,2016-10-01,0,0
Kk6ErRdLqIs2kM+8H6+mODrCZ6X4P1m1FncqhLxbdjs=,2016-10-01,0,0
KkG/SxIYSEASFwKR0siGqiOHI3eA70EKsoS4Q5jMCAg=,2016-10-01,0,0
Kl+DLedMHihhjtq0KITSTliOHNxGnEVaPnGJRFxbGXo=,2016-10-01,0,0
Kl9tJOqzyQkukruk2UitkCR9U8kNLhtSOxzzn7FQkOo=,2016-10-01,0,0
KmBloYyFuTB+0sTozYDwYt473YAyw55/uXQqeGgMUVw=,2016-10-01,0,0
KmaiyHs35UurwRihs0AedOonrHOyPkJtoMYqb5KxMTw=,2016-10-01,0,0
KmwL1dMO6sFHGEe0PYS2vmYjPqOeOJdMGdkB/5EPNNo=,2016-10-01,0,0
KoBy68qEZOOC72wcGhThUeE/xA4xBbhuPn8oQIe4QbI=,2016-10-01,1,1
KoXSVT9jMKIQAToZPK9vGFZGF9d+cpfti7iDnK3rQl8=,2016-10-01,0,0
KoucVv+uPM0yXYI+r1wvt74FE61UQ3cjw0AOXWDCeKg=,2016-10-01,0,0
KpK9O33Ia/wWZRUKHtexXI8Wt0Acfn237mtOJGHfQXo=,2016-10-01,0,0
KpLAGVGc9baACRaj/O3Mgk5xp24uB0oz7JAQ8NXGd5U=,2016-10-01,0,0
KptSw4S7BpB85b/JjvJEhzTUgW5DzwhmppUwcbBfSlc=,2016-10-01,0,0
KpyqXXJBd7J0Y3bQk5ELxUH9a77IWeYDO8Mqb4HiKME=,2016-10-01,0,0
Kqmyn87671HmbvIcwLIxcrdk3yIWSYjmCMF1uB4DJ+c=,2016-10-01,0,0
Kr3s6+e/5TwlDhYi/xg2p90eiEKi7ccNsQJcwfAKod4=,2016-10-01,0,0
Kr9TPHLd7+fKZB7aBbQdY5DSOvhe+rI3eU5fKEUv7Sg=,2016-10-01,0,0
KrRVB/cq13dHc4olGSTfjk+6C/zTYHPpuHYZHTlgzQM=,2016-10-01,0,0
KrXnHyvYLjn2/EyJMqEHSRYxFi7TbcjTeJ4NbFKFGlc=,2016-10-01,0,0
Ks8SU7pmdruq67htqqvGEoZD7qIEvbBZqhqeApkhrW0=,2016-10-01,0,0
KsdOukURcZMQwpYvZuVzpk9mUqjVTwVMbI2MTl6TELY=,2016-10-01,0,0
Ksja8/LUOktPQg/9kMjN3pr8Yi9uZA8g5Il777G4HgA=,2016-10-01,0,0
KtVJsD9WGPru8LmdndNy7denUa/DRhlgoVqoE1CUDak=,2016-10-01,0,0
Ktnhl83nkzMwJCjwhiDl4TrK/pakVT2Wg6gckmUNJeg=,2016-10-01,0,0
KufpnJEfvbpzUB0LLE/85qYNeEb+IMLiT2XwNGsH1wM=,2016-10-01,0,0
Kv7XjWhTugyAb64/BVTT4z8yr9t9oug2b32oGF2P7aM=,2016-10-01,0,0
KvbHIK9wh0cEQxarHRiGEHW3VInmawmeQe/r4nWJEaE=,2016-10-01,0,0
Kw4k7nJ3+9Pu9oeRPqmEPJpIfP0SweJws21xtx/+7qQ=,2016-10-01,0,0
KwDrQVBtxht4UXQ6tCUL/wYxgi32tM4l2+79vS93Bdo=,2016-10-01,0,0
Kwe4HMBv16keDk6ri/k6I8xrdV6rbfobeo9I8yVAaRI=,2016-10-01,0,0
Kx9lSEpJfNf6KHZCcFG2BoKiQnA7NmA8gEcVls0mOrE=,2016-10-01,0,0
KxWIbTil7n/uHQ4cPvJxg1K9NGmL69UJ3NTg5X3elf0=,2016-10-01,0,0
KyYvbkbW6rD59z7BzS08JKlsEltKrZfVOAgBaF9WQaw=,2016-10-01,0,0
KyuS1A5C3J388wtOtxsiXNOUY1ACAe4nu81/eYH/jAY=,2016-10-01,0,0
KzaGKx8L8R7QdFa5OdYeNwbJfCOyjD4UQUN0N8/zjm8=,2016-10-01,1,1
KzdFJZHT1i0X1m+TSrLI6Vwl1/0EMWE7Mij9Vu4IvLg=,2016-10-01,0,0
L+85kKFLUWFV+v85RT7aco+KpqMBsLvxGvx+WTNvt9o=,2016-10-01,0,0
L+XMIj24peEZ8eyEuJMBY3ZGDLtH4oViTy55z/BtJ+s=,2016-10-01,0,0
L/Ymx29fnWo6MsAkRubaFp42pbLw/kyxcCySRZWmnII=,2016-10-01,0,0
L/ufMnO3LLVQsoPO1Qtt50zoeIEaulqyNx9lHmtraec=,2016-10-01,0,0
L0CuhQaIz6zlYXK7IisxivXXO6uIpe0GKxnX6U0W0Gc=,2016-10-01,0,0
L0sc6j8S7wmG11S+qRl21x5Fk1CvJxSYiNXVBJO9FI8=,2016-10-01,0,0
L19GroSDvuYA4u+DyBWOYXcRPipFeMOZyj7ZtjNoq8k=,2016-10-01,0,0
L1DjsHqdmRyUGwthTLYthB8CF5kCae1TsdJmy0LsOZU=,2016-10-01,0,0
L1nDv1lUVa3Hnbf+IBaDf0uaA3iKu6gPvH5ljntG+lw=,2016-10-01,0,0
L3/CiA5dM2IO2d9RN5EGUpeT1zuvm9N4NnGoHPDQldc=,2016-10-01,0,0
L3tJfqOmnK3ZI2y4F99zHrMJhGJPf1lF22FyPgRZ6nM=,2016-10-01,0,0
L3vmrUEVrL/UTrtKTC0r+UmBtvR5LtJQJxfSanABvrA=,2016-10-01,0,0
L4OGtTbVFUEijr7tFJF3BNdXntZpUJiFwc7mZgmgPr8=,2016-10-01,1,1
L4a9H2jj1qSsNw5F1wsVUxjB/f4ORB+94SwJEhye+JM=,2016-10-01,0,0
L4tvi0V/lSmNDgaahX1nt2U1uFAI+vW65tU7YXOu2d8=,2016-10-01,0,0
L5TG54TiN7LwAtMW6O39OfzAp4URWIcEzuAADUHvi1c=,2016-10-01,0,0
L5kWHIYFMZn+fSDxJQgItmF3TuaSCdaXWxaR/Bc40kY=,2016-10-01,0,0
L614sFHMNzFb8H2qJ81pWI92fnbIR7blAg09NRTNvUw=,2016-10-01,0,0
L76Zpfd0jYM45LIo38agjW8dzjYoMX4i5h7MWvFTrmo=,2016-10-01,0,0
L7a9J3B5NHZj7TQbaC4dMJdAd6JToOVFarGEGW8S5Xo=,2016-10-01,0,0
L8bG56YywJZSZWeOlGXh76u0x617jkvh99CGVj7Y4DE=,2016-10-01,0,0
L921HPXKqxgmzUOYdknLPleWHxi+I3YrKrxK0Y+tN9A=,2016-10-01,1,0
LAO02hHey7WmXD15NGDh8/yPW5zIIgbVbCv6UuV19Ew=,2016-10-01,0,0
LAgUuCJQEpWt2vBqXdtn4yL3AQtQ4WkUh/7EmfDjlww=,2016-10-01,0,0
LAhNf08NQPMiARJPnKjsfeXvCm36pytALhsaAOMP+Wk=,2016-10-01,0,0
LB2CoxkW7bBaI68gEFD4cbbV5X9h6OYpUBSoyF8IVZg=,2016-10-01,0,0
LBQy9+pGrJsVOulJo0Xa6j+RoOKhOeuhrhyAR3BuSC8=,2016-10-01,0,0
LBRV0ejEj6wKaKwDChZSA87ZdhwYj/WnCTuI9eXlCM4=,2016-10-01,0,0
LBXLlHqb/Rf7Y5ljMXuFtkIOalirCL3t9RAa23HUZxw=,2016-10-01,0,0
LCM+Q0LoX1ExIKKJ7maKIjUHl+QCvpzu0KE+UO8J/8A=,2016-10-01,0,0
LCmrCsqkfldw35V6YEu491JljlluyUIu+FEpwyvgYfA=,2016-10-01,0,0
LD3FyNyDspWAAHESqBjLLeujw0AEHS1248DqedPU87c=,2016-10-01,0,0
LD4Jq+/zICHjlZp9gpA8oHxpQklWIVUtf1V8gRhP2U0=,2016-10-01,0,0
LDI+GdjLlkyQanT2pc/agbFPi81JDeZhVQsTV9gtspY=,2016-10-01,0,0
LDz8AGct0S5Oxh1FG4ecj94r+Vcd84BYyF8OVcMFoaE=,2016-10-01,0,0
LEE37/RRY5j1V8FSDNzgcaR5wz7CzJjM7VE9IFPr2I8=,2016-10-01,0,0
LEG0QACz7o6W/SPltTg46i5TY1JHNsiRaXCdgP9fCFU=,2016-10-01,0,0
LEmJ5S/C+05ONz9ERQSl5hqrEkavSUx+8cHlu3UDaAw=,2016-10-01,0,0
LF9YLgSqKIVGSCFNGRZG0k8SeGzb9JyI+DFrRK0BfjY=,2016-10-01,0,0
LFa0aJatDRJYJ3Z84Gp+ryg3JZO/9iZmBNXmKQhbpY4=,2016-10-01,0,0
LGVAlIBsB+c0QYvwtRkd2GEtoygoewCQkh+p5R5q0YI=,2016-10-01,0,0
LGfq84T02NasCSqIrooo2OeBAW3yPDfOJDahwbiu+KU=,2016-10-01,0,0
LGh+4hKgYvH2OAoHByuzGVjAC76r1cTSHkCc7rVXfi0=,2016-10-01,0,0
LGi/UfI1lhDKUxYjmtZG8ZShXbJ2Hm89tOwJHCBW3rI=,2016-10-01,0,0
LGjzhrDFDN6yaE3tWioazX2/xLklXv7sLI84v93M2dQ=,2016-10-01,0,0
LIt3iLHD4AJvfBBJmU7XUZk/lde8Fm3CNH7fvcKLiW8=,2016-10-01,0,0
LIub8n9Oqvf5Q8Y019F9n0DqaFoMWrf0aYB5XEO3RSI=,2016-10-01,0,0
LIupUbt+azFGIozgGqa5qEPtCsWhaEyQInrvfvA3W6w=,2016-10-01,0,0
LJA+Ufq+fSUImzXo1EH6Rk5r2q9iY8K3rhv3sW0of8U=,2016-10-01,0,0
LJiiTovA/rJZ1tw0rFeG4cV+LNb6pDRnxiIa1KwVz68=,2016-10-01,0,0
LKDaiMYkWTqsZmsL4ET6QRMrW+mFOWuntxt7id8sVnw=,2016-10-01,0,0
LKqiJkPgnTd42+nEdQpOZy1d6pPemR1FZ02xHLM0xAY=,2016-10-01,0,0
LLQOPqFIFc1txT5/S04u0MyeJOs7wqwZ9VKJ4DqDTHs=,2016-10-01,0,0
LLR5qakum6scgeK/phaRpgUuSNKHVhprRkzEvGQgtNE=,2016-10-01,0,0
LLd/NLCJ/CB1X4TTn6AIIgb5A4yf45EYKZcq5aGg3R0=,2016-10-01,0,0
LM9rTJHAhSy+5Fsyo2yN5SOz0khwOiSD3WmSh/dKzHs=,2016-10-01,0,0
LMa4Mj8sppUCqfsP6lKXeMTrd6OUw8zyLmqTrJ796zI=,2016-10-01,0,0
LN47YtHaD4L2RawTTREaWQLU1YZpPl/qz7RRgNs36LU=,2016-10-01,0,0
LNFSKV3ZRyB0ie85Twps13t5BP+56dMmmugz7h4CNOk=,2016-10-01,0,0
LNU1YHZhKzhb1PX0OXxK3rqYu3pBJWSE/NimMd3CaOQ=,2016-10-01,0,0
LNmqBOG6wk2sXUXiR1U2CfjC3+1uSF9t1jW/MKCkQbA=,2016-10-01,0,0
LOFejLm9UJNrRuP05by86dJCvee7NZAcFpG+gjQ62L8=,2016-10-01,0,0
LORKyIm6MOFEgaIRpfMJwzR2GIe05gfJ+otvWRmSAcI=,2016-10-01,0,0
LOXMFkFFxjp4mRWeJf1jYO5QR2HPfjYCcPg5OB7ApRE=,2016-10-01,0,0
LOlZKuNex1foGpVbql9TLGF0bLaxz7lt+QeuYYoK/Y4=,2016-10-01,0,0
LPjZko2DH5DZ8KsP7wwCHRGAXp4Km4d2NfNq5oXJoTA=,2016-10-01,0,0
LPtWtgJQa4Dpwq5ZJLxlb+pXuN/uV/KQZOjDRIpW6xc=,2016-10-01,0,0
LQ1g7K9eysLG+z4tv6WhCYVXlZmAlWv9aHz9uDZe/YE=,2016-10-01,0,0
LQbakSM5rz6ywjY1gN8V/RzU9B+tYk4sCaPWU9E4tX8=,2016-10-01,0,0
LRFk1G1iqQc+cr0RT15yL0AGo4nddijFeXAT1IAVh+E=,2016-10-01,0,0
LRZ7wuqBLx+zJuTtc1d8X68+TBR+G7MneEt4nnkVsnE=,2016-10-01,1,0
LSB6X6j+aUZ0hU5Ym/cBDEVFhvJBFUhMLQsWOCH25jA=,2016-10-01,0,0
